6501 100 477
2717.8 2370.5
2728.0 2379.8
2737.3 2389.0
2745.0 2393.7
2752.6 2395.4
2760.3 2397.0
2767.6 2400.7
2774.9 2413.3
2782.1 2425.9
2790.5 2438.5
2799.9 2447.9
2809.3 2456.3
2819.1 2464.6
2832.2 2474.1
2845.3 2486.1
2858.4 2498.0
2871.2 2509.9
2883.8 2514.6
2896.4 2518.6
2908.0 2522.6
2916.3 2532.2
2924.7 2547.7
2933.0 2563.1
2948.1 2578.4
2964.7 2590.0
2981.3 2601.6
2994.8 2613.2
3003.5 2622.7
3012.2 2630.9
3020.8 2639.2
3038.2 2647.4
3055.8 2655.2
3073.4 2663.0
3087.5 2670.8
3098.7 2686.8
3109.8 2704.9
3121.2 2723.1
3134.6 2739.7
3148.0 2753.8
3161.4 2767.9
3172.5 2782.0
3182.5 2792.0
3192.5 2801.8
3203.7 2811.7
3218.1 2822.9
3232.5 2835.5
3246.8 2848.2
3262.4 2860.1
3278.2 2864.9
3294.1 2869.8
3305.2 2874.6
3309.7 2886.3
3314.3 2901.4
3318.9 2916.4
3333.0 2929.7
3347.3 2937.3
3361.5 2944.9
3376.3 2952.6
3391.6 2964.7
3406.8 2977.8
3421.0 2990.8
3428.9 3000.9
3436.8 3006.5
3444.7 3012.0
3454.0 3017.6
3463.8 3029.3
3473.6 3041.3
3482.7 3053.2
3490.0 3064.5
3497.3 3075.5
3504.6 3086.4
3518.7 3096.9
3533.7 3104.5
3548.8 3112.1
3562.7 3119.8
3575.1 3130.9
3587.5 3143.5
3599.9 3156.2
3612.6 3166.0
3625.2 3168.9
3637.9 3171.9
3649.3 3174.8
3659.8 3185.7
3670.3 3198.0
3679.9 3210.2
3684.5 3219.3
3689.2 3224.2
3693.8 3229.1
3704.3 3234.2
3716.8 3245.1
3729.3 3256.1
3742.1 3267.0
3755.5 3277.4
3768.8 3287.4
3782.2 3297.5
3784.5 3306.7
3785.6 3311.9
3786.6 3317.2
3791.7 3322.5
3801.4 3332.8
3811.0 3345.0
3821.3 3357.1
3844.2 3367.9
3867.1 3375.8
3890.0 3383.8
3899.3 3391.8
3900.4 3401.4
3901.4 3411.2
3905.1 3421.0
3919.9 3429.9
3934.8 3437.7
3949.6 3445.6
3964.1 3453.9
3978.6 3468.7
3993.1 3483.5
4008.8 3498.3
4026.9 3508.2
4044.9 3515.3
4063.0 3522.3
4070.1 3530.3
4076.2 3541.6
4082.3 3552.9
4085.2 3564.3
4084.8 3577.2
4084.4 3590.5
4085.5 3603.8
4106.0 3614.5
4126.5 3620.7
4147.0 3626.9
4162.9 3633.1
4176.2 3648.0
4189.6 3663.4
4202.1 3678.8
4211.7 3691.2
4221.3 3701.0
4230.9 3710.7
4244.3 3720.2
4258.6 3728.0
4272.9 3735.7
4285.4 3743.4
4294.9 3757.4
4304.5 3774.5
4314.0 3791.6
4323.7 3805.0
4333.4 3807.3
4343.1 3809.5
4354.5 3811.8
4367.3 3823.1
4380.2 3836.4
4393.4 3849.6
4409.6 3862.6
4425.8 3875.3
4442.0 3888.1
4448.4 3900.8
4450.3 3906.3
4452.3 3911.6
4459.4 3917.0
4480.9 3928.8
4502.5 3945.7
4524.1 3962.6
4536.2 3979.0
4546.4 3992.7
4556.6 4006.4
4570.1 4020.1
4588.0 4030.1
4605.9 4038.7
4623.9 4047.3
4637.6 4058.3
4651.2 4075.2
4664.9 4092.0
4677.3 4108.9
4688.7 4114.4
4700.2 4118.3
4712.7 4122.3
4731.5 4130.9
4750.4 4145.4
4769.2 4159.8
4789.0 4174.4
4809.1 4193.6
4829.2 4212.9
4845.7 4232.1
4854.2 4246.0
4862.6 4256.5
4871.1 4267.1
4883.5 4278.6
4896.5 4294.4
4909.4 4310.2
4923.7 4326.0
4939.6 4337.6
4955.4 4347.8
4971.4 4358.1
4991.9 4372.2
5012.5 4393.6
5033.0 4415.1
5046.2 4436.5
5054.7 4451.0
5063.1 4464.9
5074.6 4478.8
5099.0 4491.1
5123.4 4501.9
5147.8 4512.6
5169.5 4524.1
5190.4 4544.3
5211.2 4564.5
5230.8 4584.6
5248.0 4598.1
5265.1 4608.1
5282.3 4618.0
5300.6 4629.9
5319.0 4647.8
5337.4 4665.8
5353.5 4683.7
5367.2 4698.6
5380.9 4712.9
5395.0 4727.1
5414.5 4742.0
5433.9 4758.0
5453.3 4774.0
5472.4 4789.9
5491.3 4811.2
5510.2 4832.7
5528.9 4854.2
5546.9 4868.1
5565.0 4876.0
5583.0 4883.9
5598.8 4893.9
5614.0 4917.5
5629.2 4941.1
5644.3 4964.7
5659.2 4981.7
5674.2 4996.1
5689.2 5010.4
5700.9 5024.5
5712.6 5038.3
5724.3 5052.1
5743.1 5065.9
5767.7 5082.8
5792.3 5100.2
5815.8 5117.5
5832.6 5132.2
5849.3 5143.6
5866.0 5155.0
