wavelength_nm,R_W_nm,G_W_nm,B_W_nm,W_W_nm,RGB_target_W_nm
726.8,5.42222913741641e-08,3.1193028399041e-08,2.5969736871304e-08,6.30574241305443e-06,7.72005392647809e-08
727,5.86965074662202e-08,3.50445001016039e-08,3.24240628870483e-08,6.26909911536476e-06,8.64651807173172e-08
727.2,5.2446319771209e-08,2.21936191370537e-08,2.41144691383757e-08,6.22346972287381e-06,6.79202147987093e-08
727.4,4.66314289772018e-08,1.34537026562703e-08,1.52422779852854e-08,6.18552843371285e-06,5.27130576599873e-08
727.6,4.81211779603187e-08,2.4025039342859e-08,1.42193736136168e-08,6.16655778913236e-06,6.17626096260334e-08
727.8,5.24115357722703e-08,3.22489644087097e-08,1.61799403259816e-08,6.14219548767111e-06,7.23845266181382e-08
728,5.80256732009741e-08,2.52795871350646e-08,1.97621113216681e-08,6.09676578617575e-06,7.26974145688501e-08
728.2,6.4206292898108e-08,2.24581021640501e-08,2.5557566580367e-08,6.05003809320909e-06,7.76895768066772e-08
728.4,6.98820476963604e-08,3.34276604648711e-08,3.34118675989047e-08,6.01429340499955e-06,9.41107597097672e-08
728.6,6.75654333670439e-08,3.712443454787e-08,3.43094160426728e-08,5.98164392722156e-06,9.56690739279756e-08
728.8,5.33964198565056e-08,2.39631602950334e-08,2.35167720741458e-08,5.94829553095903e-06,6.97808043296194e-08
729,4.33428503346844e-08,1.25434818237393e-08,1.46786777334444e-08,5.91374898872299e-06,4.92494791187796e-08
729.2,4.428301213457e-08,1.08557806967546e-08,1.40579151784809e-08,5.87570785406424e-06,4.83566982894754e-08
729.4,4.36807520386602e-08,1.52282340600425e-08,1.78025474567265e-08,5.84385714026859e-06,5.29951749598824e-08
729.6,3.86440289923385e-08,2.44272531537252e-08,2.4542684988084e-08,5.82089267577642e-06,5.93943242661472e-08
729.8,4.29542633751122e-08,3.31641754870331e-08,3.09428572429752e-08,5.79163794492336e-06,7.2376695582997e-08
730,5.79789632595422e-08,3.79797626766848e-08,3.41820544199258e-08,5.75419588325136e-06,8.90110014530876e-08
730.2,6.29431368223632e-08,3.4019503615848e-08,2.79563776166722e-08,5.71775227655728e-06,8.6926982683916e-08
730.4,5.41507357192046e-08,2.25379460967282e-08,1.37961720010245e-08,5.68450372579254e-06,6.49793903243635e-08
730.6,4.86141169167069e-08,1.96396113405109e-08,1.03012487311568e-08,5.64945795606754e-06,5.69550660507272e-08
730.8,4.90951299306019e-08,2.56279062913731e-08,1.86980902056481e-08,5.61231543088891e-06,6.57270285023143e-08
731,4.59089156278183e-08,1.94449917546079e-08,1.90581124305786e-08,5.57437414172795e-06,5.85723268932751e-08
731.2,4.05472106485552e-08,4.11994692619317e-09,1.23460546270708e-08,5.53952806299854e-06,3.94420574411462e-08
731.4,4.61851999622456e-08,9.07116899648186e-09,2.06646740025522e-08,5.51636390751079e-06,5.12750341186232e-08
731.6,5.94746752139057e-08,2.9847658133414e-08,3.93457158020058e-08,5.50158677383757e-06,8.5967448533612e-08
731.8,6.41297681004429e-08,3.5992646802157e-08,4.16873645351884e-08,5.47612617190061e-06,9.53877109963887e-08
732,5.82731365077094e-08,2.70511243913614e-08,2.93734010256602e-08,5.44167947516237e-06,7.84858032987347e-08
732.2,4.12359338275412e-08,1.32760499060614e-08,1.70283492460126e-08,5.40483648647712e-06,4.92557723447145e-08
732.4,2.28620317595864e-08,1.82872547307746e-09,9.21596724976483e-09,5.36929148926316e-06,2.28327965760537e-08
732.6,2.8172057654712e-08,7.45552701873924e-09,1.29126634211813e-08,5.33694154797855e-06,3.29322674528342e-08
732.8,4.57588475181114e-08,2.22255567101249e-08,2.21559081208573e-08,5.3062889801564e-06,6.20119213182156e-08
733,4.73191583276467e-08,2.74852757752989e-08,2.38577401980353e-08,5.27703424930334e-06,6.810220951686e-08
733.2,3.7988102155209e-08,2.53045383640266e-08,1.93639808946559e-08,5.24658137247678e-06,5.73281713887451e-08
733.4,2.71603401998668e-08,1.94120561323782e-08,9.30080814176793e-09,5.21343266720983e-06,4.00475326597059e-08
733.6,2.10850663280901e-08,1.48829090512094e-08,1.94953539070957e-09,5.17838689748484e-06,2.86390870162527e-08
733.8,3.36510344018255e-08,2.19031868319368e-08,1.54027335729981e-08,5.14274205477309e-06,4.9612945002926e-08
734,5.12696267785403e-08,3.27948972983967e-08,3.37959581619921e-08,5.10819551253705e-06,7.96449255653112e-08
734.2,5.27037213633552e-08,3.67681309982937e-08,3.20379666291146e-08,5.07674418073257e-06,8.31099579728562e-08
734.4,4.75855043766629e-08,3.6166307355732e-08,2.22742441167954e-08,5.05098404230223e-06,7.44820908071728e-08
734.6,4.59029526565717e-08,3.12209737754784e-08,1.75127245514204e-08,5.03560783564226e-06,6.72111470287872e-08
734.8,4.70299542221851e-08,2.6414369028253e-08,1.63574443198888e-08,5.02003193798671e-06,6.37587196008176e-08
735,5.27891906178903e-08,2.89713709722712e-08,1.99165498248416e-08,4.9901781341469e-06,7.17100212953392e-08
735.2,6.02170651341113e-08,3.27919031509212e-08,2.61763234404842e-08,4.95483282792852e-06,8.31079828236729e-08
735.4,6.84151567696889e-08,3.20623292160745e-08,3.60373221528541e-08,4.92437995110196e-06,9.30634289421413e-08
735.6,7.18051059233991e-08,2.9607128286221e-08,4.09913884234844e-08,4.89382722877761e-06,9.58588470007051e-08
735.8,6.18618513696406e-08,2.7477291382031e-08,2.83063713673706e-08,4.86097806000403e-06,8.10819135830596e-08
736,4.84471537218012e-08,2.23782582313719e-08,1.46746663437516e-08,4.82912734620838e-06,6.09059112159585e-08
736.2,3.81818987207246e-08,1.00533491733391e-08,1.42534704260057e-08,4.80156998881779e-06,4.31744149626703e-08
736.4,3.05333942683782e-08,0,1.39877158588565e-08,4.77221541246694e-06,2.92952979513724e-08
736.6,2.66346049016221e-08,0,4.9036230452431e-09,4.73287628633688e-06,2.23664967803864e-08
736.8,3.00533750830243e-08,1.7206367492144e-09,1.45071908240765e-09,4.69922835358098e-06,2.48156308143446e-08
737,4.53464086735527e-08,1.42281888032485e-08,1.41652198527637e-08,4.68065709099166e-06,5.18796572339888e-08
737.2,5.29591352984193e-08,2.02933335393134e-08,2.24477367210098e-08,4.66478165684273e-06,6.6077791103439e-08
737.4,3.92661656590705e-08,9.24273364682406e-09,1.36006167534996e-08,4.64481255728433e-06,4.30710841455161e-08
737.6,2.43557560568676e-08,0,3.86116314882201e-09,4.62344562075684e-06,2.01807116662953e-08
737.8,1.82327784151179e-08,8.81786412006039e-10,8.22244630759612e-10,4.60008177427351e-06,1.49015979866884e-08
738,1.61467323073378e-08,2.86929152570561e-09,0,4.56922951545578e-06,1.45311444679364e-08
738.2,1.80230805929446e-08,2.4328446287036e-09,0,4.5314879172904e-06,1.56105416318224e-08
738.4,3.06496722076875e-08,1.12699710975226e-08,5.84690133150927e-09,4.50363102340643e-06,3.47453448416647e-08
738.6,5.38754452133184e-08,3.15752812267377e-08,2.51263421883891e-08,4.49085079968905e-06,7.68712166383602e-08
738.8,5.72455177962065e-08,3.49806249554613e-08,2.89211168377949e-08,4.47138092761961e-06,8.37826138353293e-08
739,3.25081315795544e-08,1.42701068679045e-08,1.01518244650993e-08,4.43603562140124e-06,4.0411144821441e-08
739.2,1.90964154173384e-08,6.87675831173842e-09,2.25951552922209e-09,4.39859355972923e-06,2.09291230648338e-08
739.4,2.75131493319592e-08,2.11726148479317e-08,1.34662351987902e-08,4.36424670848878e-06,4.35282249109222e-08
739.6,3.35347564625162e-08,2.66768559569325e-08,2.06095173942759e-08,4.33768780607611e-06,5.55766611547227e-08
739.8,3.2966286537004e-08,1.81046117347733e-08,1.92827502533764e-08,4.319016697989e-06,4.77821179414077e-08
740,3.91717519476655e-08,1.33628801828489e-08,2.1242314118318e-08,4.30234249985773e-06,4.9597945099472e-08
740.2,5.12268921512728e-08,1.54188614493116e-08,2.69244476181947e-08,4.28427046475738e-06,6.28608686962783e-08
740.4,5.39231489832914e-08,1.83641045159773e-08,2.70387722244401e-08,4.25611403438003e-06,6.72887492789033e-08
740.6,4.71412630187889e-08,2.02274622948539e-08,2.21990305600551e-08,4.22086857365945e-06,6.14993537305343e-08
740.8,4.24732503612173e-08,1.74728466174573e-08,2.14067810957235e-08,4.19211307029536e-06,5.54289627486246e-08
741,4.10451187476489e-08,1.27510760487025e-08,2.44413973983404e-08,4.17084597926566e-06,5.19338218912919e-08
741.2,3.74564038857177e-08,1.64578306232862e-08,2.53068547245659e-08,4.14598445031545e-06,5.25200748057699e-08
741.4,3.49728263614956e-08,2.59762254476816e-08,2.42618877095868e-08,4.11952539340056e-06,5.77097326182118e-08
741.6,4.72297137589472e-08,3.17669066651653e-08,2.55014071246675e-08,4.10165304929579e-06,7.21404147164983e-08
741.8,6.3526514175992e-08,3.18746959742808e-08,2.62966651312687e-08,4.0853782331557e-06,8.49477125426566e-08
742,5.24622210278667e-08,2.26996300604015e-08,1.73101493719331e-08,4.05352751936004e-06,6.5360263241872e-08
742.2,2.98883995452008e-08,1.08797338765581e-08,5.55537358558372e-09,4.01458777522116e-06,3.37311391271747e-08
742.4,3.52143266969841e-08,9.39204180093222e-09,7.26232018462012e-09,3.99232222921354e-06,3.73437061596831e-08
742.6,5.4286890229336e-08,1.65895731122052e-08,1.67395291881297e-08,3.97904277800721e-06,6.16615659176767e-08
742.8,5.95124406984677e-08,3.32779530910995e-08,2.48595847738167e-08,3.9578755324753e-06,8.23823469407926e-08
743,5.45273967362835e-08,4.71198968700174e-08,2.78540871795053e-08,3.93211539404496e-06,9.08584628319042e-08
743.2,4.23072809948527e-08,3.23966756841643e-08,1.57035877999595e-08,3.90575618262787e-06,6.46208874269825e-08
743.4,3.03227026176639e-08,1.08288333694757e-08,1.36307021761957e-09,3.8803954261887e-06,3.21892499157374e-08
743.6,3.10819876230683e-08,1.61454412366829e-08,5.39963138076006e-09,3.85443559676278e-06,3.87362304047337e-08
743.8,3.71642182946327e-08,2.99674240324312e-08,1.63052962538822e-08,3.83057252279048e-06,5.90561861036164e-08
744,4.10431310905667e-08,3.26571665145268e-08,2.30915647667071e-08,3.81170172370779e-06,6.70945182753368e-08
744.2,4.29880535455098e-08,2.81040662535546e-08,2.43982749591426e-08,3.79362968860744e-06,6.55392702058382e-08
744.4,3.99071850680834e-08,1.21322855704467e-08,1.15507966204696e-08,3.76697094069697e-06,4.49489017990452e-08
744.6,3.79056143862973e-08,3.53009987353325e-11,4.02934066169341e-11,3.74011250179092e-06,2.88282869661134e-08
744.8,4.73768003830308e-08,1.55925220028866e-08,1.14023752018353e-08,3.72243984868174e-06,5.32940612580862e-08
745,5.31678392920514e-08,3.11680771700791e-08,2.24056171292352e-08,3.70386858609242e-06,7.48231514224292e-08
745.2,3.82723371179652e-08,2.15528715773114e-08,1.16611098370221e-08,3.67381509125703e-06,5.12103047962212e-08
745.4,2.43378671431277e-08,8.20496213183964e-09,0,3.64895356230682e-06,2.49730587764209e-08
745.6,2.93845284748604e-08,4.01724766778588e-09,1.88685742675929e-09,3.64535912438631e-06,2.63156122538464e-08
745.8,3.39382508502049e-08,3.8752252725346e-09,5.06518176512135e-09,3.63627318408723e-06,3.10494292120596e-08
746,2.50782694062512e-08,7.91183509399494e-09,2.52035614399758e-09,3.60062834137548e-06,2.6404318369908e-08
746.2,1.71216781061621e-08,9.91352248623647e-09,0,3.56578226264607e-06,2.08456123094115e-08
746.4,1.80707843629177e-08,4.58593607828609e-09,0,3.54781007304351e-06,1.73505256255007e-08
746.6,2.11089182130766e-08,0,0,3.53013741993433e-06,1.6028568481042e-08
746.8,2.34593227127906e-08,0,0,3.50497635449074e-06,1.78132937379942e-08
747,3.28301320268725e-08,5.38138125759228e-09,5.1522289214555e-09,3.48251111748754e-06,3.14378662003144e-08
747.2,5.21670539511584e-08,2.87308411250782e-08,2.75071019710766e-08,3.46683537433419e-06,7.43631817954982e-08
747.4,5.28259622739112e-08,3.63808879248046e-08,3.5075591474001e-08,3.44886318473163e-06,8.42233226988121e-08
747.6,2.26125807957689e-08,1.47002660552081e-08,1.47027460716014e-08,3.42480041976375e-06,3.52256262641875e-08
747.8,2.76602359560427e-09,1.28918009800478e-10,0,3.40403255622302e-06,2.20233001518214e-09
748,9.45627856861694e-09,5.92471921946718e-09,0,3.38865634956305e-06,1.18686915531835e-08
748.2,2.14557643739224e-08,9.04791445108934e-09,0,3.37158276944061e-06,2.34516367356221e-08
748.4,3.11386358499113e-08,3.81125032147622e-09,0,3.34951691442858e-06,2.66602801711162e-08
748.6,3.53007897800603e-08,4.45020139273322e-09,0,3.32695183192758e-06,3.03263233360463e-08
748.8,3.18850010842814e-08,1.31333288763992e-08,0,3.30438674942659e-06,3.46036625863518e-08
749,2.22945556626152e-08,1.85267865288091e-08,2.18630766732816e-09,3.28142228493443e-06,3.25443517242862e-08
749.2,1.05494899638328e-08,1.83421474344908e-08,7.8904035257731e-09,3.2604547303981e-06,2.59717103022759e-08
749.4,1.11606945166125e-08,1.73071704571501e-08,1.18787277278574e-08,3.2455777512271e-06,2.73591092077867e-08
749.6,2.39294036127334e-08,1.71943909022422e-08,1.35564914668786e-08,3.23579289244348e-06,3.76984130779126e-08
749.8,3.33986019523848e-08,2.16347116083065e-08,1.66733412581982e-08,3.216822247863e-06,4.97638786680477e-08
750,3.58573337630793e-08,2.76060397234746e-08,1.96327440040747e-08,3.1892648904724e-06,5.76488290789852e-08
750.2,3.08037156315588e-08,2.14440842190374e-08,1.37640808834819e-08,3.16570135299349e-06,4.63717690705361e-08
750.4,2.20411293846334e-08,7.6531407521177e-09,3.00352803249751e-09,3.14653101741742e-06,2.41045006549914e-08
750.6,1.92792798689017e-08,5.35363549098662e-09,1.61187666331661e-09,3.12646207236123e-06,1.95797975649405e-08
750.8,2.37823169886499e-08,1.2967652716092e-08,9.10485175527377e-09,3.10639312730503e-06,3.22973900256589e-08
751,3.61177168408489e-08,1.96056776691227e-08,2.03949080457102e-08,3.084327272293e-06,5.18487322081708e-08
751.2,5.11135956975868e-08,2.5046043631981e-08,3.14041670576493e-08,3.06246110827655e-06,7.23498638284784e-08
751.4,5.83894144470187e-08,3.34795590211119e-08,3.45330510180474e-08,3.04329077270048e-06,8.59149464666589e-08
751.6,5.89946560285518e-08,4.03501294280677e-08,3.27429683676273e-08,3.02611734708026e-06,9.10292790846224e-08
751.8,5.64971649047542e-08,3.44127349842879e-08,3.45952275582861e-08,3.00774577548653e-06,8.52437029163462e-08
752,5.1144404382361e-08,2.33912781272261e-08,3.47927885006574e-08,2.99027281337292e-06,7.25441306592232e-08
752.2,4.02490620862236e-08,2.16207389200878e-08,1.8221737679626e-08,2.97669382567321e-06,5.56309704167558e-08
752.4,3.10173887678965e-08,2.45170775779882e-08,1.48050365087682e-09,2.96441282944479e-06,4.35996786798043e-08
752.6,3.95026968518535e-08,2.62287318847763e-08,1.70945371759441e-08,2.94753894031794e-06,5.8218170289222e-08
752.8,4.93018462671518e-08,2.54113296239836e-08,3.93106161421937e-08,2.92916736872421e-06,7.47171052822635e-08
753,3.16107044069363e-08,1.70416893809952e-08,2.86433281015673e-08,2.91299239808191e-06,5.00008146706084e-08
753.2,1.17073002142205e-08,9.32497289748256e-09,1.01508216176761e-08,2.89611850895506e-06,2.07029464772789e-08
753.4,2.4284200401908e-08,1.49986827535928e-08,1.36577790566223e-08,2.87485141792536e-06,3.62745826134898e-08
753.6,4.39699561441219e-08,2.31078321662186e-08,2.30494451749325e-08,2.85238618092216e-06,6.17420585147526e-08
753.8,4.56465448929665e-08,2.1047858703122e-08,2.4841533520199e-08,2.83291630885272e-06,6.21679271178341e-08
754,4.10123224057925e-08,1.79998165731332e-08,2.33563164864331e-08,2.81524365574353e-06,5.55882830326374e-08
754.2,3.55303641730556e-08,2.32874810147445e-08,1.88595486407841e-08,2.80166466804382e-06,5.36454697463107e-08
754.4,3.01696530223336e-08,2.66389300889103e-08,1.432366974563e-08,2.78868475333086e-06,5.02454919526306e-08
754.6,2.76642112702072e-08,1.81066078330902e-08,1.35675227885338e-08,2.77390761965764e-06,4.12610175355799e-08
754.8,2.66892654713829e-08,1.08348216644266e-08,1.18516508474309e-08,2.75773264901533e-06,3.4016912090652e-08
755,2.65729875320735e-08,1.46403831056995e-08,4.00406890662866e-09,2.74105845088407e-06,3.35118137989552e-08
755.2,2.96747264088632e-08,2.32395746551376e-08,4.02121759756545e-09,2.72238734279696e-06,4.26791588100564e-08
755.4,3.8601294365071e-08,3.52181606551789e-08,2.44965540066166e-08,2.70251808873635e-06,6.78806678231244e-08
755.6,4.46079940675115e-08,4.04070182301009e-08,3.92354025854533e-08,2.68264883467574e-06,8.29863080655181e-08
755.8,4.14098538222346e-08,3.00921801772409e-08,3.08295354841531e-08,2.66447695407759e-06,6.87235814358673e-08
756,3.73252185182918e-08,1.81694849300743e-08,2.14388722132661e-08,2.64830198343529e-06,5.2085199142035e-08
756.2,3.6477482772729e-08,1.2076394817572e-08,2.1860068131012e-08,2.63342500426428e-06,4.68039694585375e-08
756.4,3.47551779109935e-08,8.01882596378368e-09,1.90400611769609e-08,2.62094431704028e-06,4.10534776999242e-08
756.6,3.10362715101775e-08,5.5393724393792e-09,8.38500787489757e-09,2.6093622392964e-06,3.1612984788048e-08
756.8,3.32296511003969e-08,5.94617727637443e-09,5.76216072424849e-09,2.59398603263643e-06,3.24546060977099e-08
757,4.40594007128213e-08,9.91202541249875e-09,1.7648108953553e-08,2.5719201776244e-06,4.90084620652515e-08
757.2,5.11314846113267e-08,1.96994942900196e-08,3.15455685443211e-08,2.55025370460353e-06,6.81944438755091e-08
757.4,4.86290243448235e-08,3.36152937066648e-08,4.12641629225961e-08,2.53168244201422e-06,8.15514846781463e-08
757.6,3.44182700355588e-08,3.20433662820634e-08,3.92404168225694e-08,2.51510808938075e-06,6.86329320264564e-08
757.8,1.14349911939576e-08,1.13468208827253e-08,2.45186166499271e-08,2.50093002869428e-06,2.83725896039026e-08
758,4.43247529332964e-09,0,1.49685006387506e-08,2.49034640592833e-06,9.90462071729944e-09
758.2,1.82049512159669e-08,4.95571329150183e-10,1.52653434760191e-08,2.48215907510938e-06,2.08842562154134e-08
758.4,3.04737645559119e-08,5.57550181891607e-09,1.59683395196855e-08,2.46887962390305e-06,3.45271924990798e-08
758.6,3.58692597055725e-08,1.1122259822068e-08,1.50316800264124e-08,2.45030836131373e-06,4.2604162382257e-08
758.8,4.0809581383407e-08,2.01995169184166e-08,1.33097910007703e-08,2.43413339067143e-06,5.27861994697384e-08
759,4.47193028641152e-08,3.00153303920381e-08,1.21986360558597e-08,2.42225177643418e-06,6.3036897141786e-08
759.2,4.1139532459054e-08,2.94833701905699e-08,1.7770456339184e-08,2.41136861717485e-06,6.23317613025485e-08
759.4,3.30994595615121e-08,2.11157260458985e-08,2.68041059274102e-08,2.3994870029376e-06,5.35516333923427e-08
759.6,3.49440053338035e-08,2.07723971353824e-08,2.57170193206565e-08,2.38421064177542e-06,5.42056782121546e-08
759.8,4.22257870544821e-08,2.61379094113549e-08,1.63464129982336e-08,2.36633829767065e-06,5.98872024102598e-08
760,3.43198810099894e-08,2.19421107491175e-08,9.64568737060796e-09,2.35046286352172e-06,4.7636678921826e-08
760.2,1.83709205823315e-08,1.28898048817308e-08,6.25927219193096e-09,2.3356857298485e-06,2.68836908710923e-08
760.4,1.74148575257882e-08,1.58061045228007e-08,2.94395889555917e-09,2.31801307673932e-06,2.7017141553526e-08
760.6,2.74863159613493e-08,2.51438524495118e-08,1.50066088408323e-09,2.29884274116325e-06,4.14232186394918e-08
760.8,3.65738841412162e-08,2.59951883816927e-08,7.20816642376707e-09,2.28486437147237e-06,5.14906217379551e-08
761,4.36896964955302e-08,2.12584470755607e-08,1.62200542229098e-08,2.27258337524395e-06,5.70824250739564e-08
761.2,5.08740830191804e-08,1.78241599212412e-08,2.26222321726474e-08,2.25301365767672e-06,6.26169024860438e-08
761.4,5.29402525561383e-08,1.50695442438446e-08,2.40703438517547e-08,2.23364363110507e-06,6.26386487320536e-08
761.6,3.4250313012112e-08,9.14362736538729e-09,1.21795819548188e-08,2.22964981119339e-06,3.85632160530032e-08
