wavelength_nm,S_single_white_W_nm,S_RGB_target_W_nm,S_best_Ra_single_white_W_nm,S_best_Ra_RGB_point_W_nm,S_best_Ra_blend_W_nm,S_best_Rmin8_single_white_W_nm,S_best_Rmin8_RGB_point_W_nm,S_best_Rmin8_blend_W_nm
639,3.32027992540992e-05,0.000210011507074678,3.00288307052482e-05,1.01485844961218e-05,4.017741520137e-05,3.03631815143836e-05,7.9232454365947e-06,3.82864269509783e-05
639.2,3.32618917908625e-05,0.000207137931729845,3.00822743853678e-05,1.001460516557e-05,4.00968795509378e-05,3.04172202538936e-05,7.81976966287693e-06,3.82369899167705e-05
639.4,3.31365003104134e-05,0.000203767472301109,2.99688695031628e-05,9.84950583655325e-06,3.9818375339716e-05,3.03025526846896e-05,7.69035986015017e-06,3.79929125448398e-05
639.6,3.28323899382897e-05,0.000199890816683347,2.96938300762058e-05,9.65270734935975e-06,3.93465374255656e-05,3.00244508789191e-05,7.53453410416905e-06,3.75589849830882e-05
639.8,3.27055571764561e-05,0.000195865586927018,2.95791216896077e-05,9.45515509636334e-06,3.9034276785971e-05,2.99084652916783e-05,7.3796004626967e-06,3.7288065754375e-05
640,3.27862689339865e-05,0.000191789449386682,2.96521179356247e-05,9.26286104721302e-06,3.89149789828377e-05,2.99822743017406e-05,7.23055039552422e-06,3.72128246972649e-05
640.2,3.28280660941362e-05,0.000187495322042685,2.96899195630264e-05,9.05834943765021e-06,3.87482690006766e-05,3.00204968248086e-05,7.07157390330525e-06,3.70920707281139e-05
640.4,3.2787710215371e-05,0.000183018592567392,2.96534214400178e-05,8.84204972326879e-06,3.84954711632866e-05,2.99835923197775e-05,6.90271120542998e-06,3.68863035252074e-05
640.6,3.27199699903008e-05,0.000178565044893838,2.95921567335393e-05,8.62641309110378e-06,3.82185698246431e-05,2.99216454720466e-05,6.73426085899287e-06,3.66559063310395e-05
640.8,3.2653671046615e-05,0.000174068027476786,2.95321955314539e-05,8.40908911164461e-06,3.79412846430985e-05,2.98610166423526e-05,6.56458838410795e-06,3.64256050264605e-05
641,3.26378169513858e-05,0.000169136619983967,2.95178569831291e-05,8.17272341398908e-06,3.76905803971182e-05,2.98465184439475e-05,6.3804988153016e-06,3.62270172592491e-05
641.2,3.26522297652306e-05,0.000163948348496004,2.95308920270607e-05,7.92514027647499e-06,3.74560323035357e-05,2.98596986243157e-05,6.18792691561669e-06,3.60476255399324e-05
641.4,3.2601784916774e-05,0.000158956340104298,2.94852693733001e-05,7.68634400738646e-06,3.71716133806865e-05,2.98135679930268e-05,6.0020544628029e-06,3.58156224558297e-05
641.6,3.25196318778591e-05,0.000154086565066683,2.94109696228899e-05,7.45187542372284e-06,3.68628450466128e-05,2.97384409649277e-05,5.81919689518856e-06,3.55576378601162e-05
641.8,3.24936888129386e-05,0.000148860274956003,2.9387506543813e-05,7.19670966611794e-06,3.6584216209931e-05,2.97147166402648e-05,5.61938125980713e-06,3.53340979000719e-05
642,3.24778347177094e-05,0.000143496428594079,2.93731679954883e-05,6.93334681899894e-06,3.63065148144872e-05,2.97002184418597e-05,5.41280886206981e-06,3.51130273039295e-05
642.2,3.23582083627981e-05,0.000138397006922562,2.92649771308559e-05,6.68448203390543e-06,3.59494591647613e-05,2.9590822944803e-05,5.21795176164613e-06,3.48087747064492e-05
642.4,3.22011086918906e-05,0.000133547349450066,2.91228951520014e-05,6.44987863464909e-06,3.55727737866504e-05,2.94471589787889e-05,5.03473388181736e-06,3.44818928606062e-05
642.6,3.2101660276362e-05,0.000128745253090108,2.90329533488732e-05,6.22134668032704e-06,3.52543000292003e-05,2.93562157342478e-05,4.85712548741236e-06,3.42133412216602e-05
642.8,3.20454503023675e-05,0.000124094449959673,2.898211667754e-05,6.00103407647278e-06,3.49831507540128e-05,2.93048130308116e-05,4.68614341217473e-06,3.39909564429863e-05
643,3.1992122891142e-05,0.000119717242835557,2.8933887014993e-05,5.78987263677057e-06,3.47237596517636e-05,2.9256046363449e-05,4.52136808584308e-06,3.3777414449292e-05
643.2,3.19416780426855e-05,0.000115424563607914,2.88882643612324e-05,5.58184106241413e-06,3.44701054236465e-05,2.920991573216e-05,4.35881631259226e-06,3.35687320447523e-05
643.4,3.19460018868389e-05,0.000111162037311641,2.88921748744119e-05,5.37916699398084e-06,3.42713418683927e-05,2.92138697862705e-05,4.20134596489898e-06,3.34152157511695e-05
643.6,3.19243826660718e-05,0.000106912966607099,2.88726223085145e-05,5.17697699875179e-06,3.40495993072662e-05,2.91940995157181e-05,4.04421526128586e-06,3.3238314777004e-05
643.8,3.17802545276245e-05,0.000102647859393875,2.87422718691984e-05,4.96799201886315e-06,3.37102638880615e-05,2.90622977120354e-05,3.88039247116012e-06,3.29426901831955e-05
644,3.1626037419486e-05,9.85436482749973e-05,2.86027968991301e-05,4.76646757407372e-06,3.33692644732039e-05,2.89212697820949e-05,3.72232181450155e-06,3.26435915965965e-05
644.2,3.15928879476431e-05,9.49029581489062e-05,2.85728162980874e-05,4.59395944453603e-06,3.31667757426235e-05,2.88909553672479e-05,3.58842955609647e-06,3.24793849233444e-05
644.4,3.16000943545655e-05,9.13805282442391e-05,2.85793338200533e-05,4.4272507913338e-06,3.30065846113871e-05,2.8897545457432e-05,3.45908459935892e-06,3.23566300567909e-05
644.6,3.15871228221052e-05,8.7616692179302e-05,2.85676022805148e-05,4.24319244735046e-06,3.28107947278653e-05,2.88856832951006e-05,3.31488466975323e-06,3.22005679648538e-05
644.8,3.15280302853418e-05,8.39853288970198e-05,2.85141586003952e-05,4.06450449445032e-06,3.25786630948455e-05,2.88316445555907e-05,3.17463993168859e-06,3.20062844872793e-05
645,3.13421049867448e-05,8.07661325791568e-05,2.83460065336774e-05,3.90745567494045e-06,3.22534622086179e-05,2.866162022884e-05,3.05168606258875e-06,3.17133062914287e-05
645.2,3.11792401902994e-05,7.76982553686486e-05,2.81987105372503e-05,3.75830178401947e-06,3.19570123212697e-05,2.85126841906785e-05,2.93503019042598e-06,3.14477143811045e-05
645.4,3.11547384067634e-05,7.46273971977349e-05,2.81765509625665e-05,3.60933047706547e-06,3.1785881439632e-05,2.84902778840525e-05,2.81859212616653e-06,3.1308870010219e-05
645.6,3.12037419738354e-05,7.17633025679832e-05,2.8220870111934e-05,3.47152349274776e-06,3.16923936046818e-05,2.85350904973046e-05,2.71114051895738e-06,3.1246231016262e-05
645.8,3.12959839824417e-05,6.91980295006623e-05,2.83042943930963e-05,3.35005550282556e-06,3.16543498959219e-05,2.86194436516615e-05,2.61688265296634e-06,3.12363263046279e-05
646,3.1330574735669e-05,6.67496547350348e-05,2.83355784985322e-05,3.23386173802849e-06,3.15694402365606e-05,2.86510760845454e-05,2.52665615317308e-06,3.11777322377184e-05
646.2,3.12224786318336e-05,6.4306470949302e-05,2.82378156690451e-05,3.11608639290383e-06,3.13539020619489e-05,2.85522247317833e-05,2.43477266515467e-06,3.0986997396938e-05
646.4,3.10869981816931e-05,6.19045755495219e-05,2.8115286256088e-05,2.99927384050266e-06,3.11145600965906e-05,2.84283310363216e-05,2.34340297153351e-06,3.07717340078551e-05
646.6,3.09760195150887e-05,5.95468159899525e-05,2.80149164178146e-05,2.88388685425592e-06,3.08988032720705e-05,2.83268436474859e-05,2.25298329392535e-06,3.05798269414113e-05
646.8,3.08967490389427e-05,5.73892413881793e-05,2.79432236761907e-05,2.7808242185862e-06,3.07240478947769e-05,2.82543526554604e-05,2.17279626553411e-06,3.04271489209946e-05
647,3.08563931601775e-05,5.54829307908207e-05,2.79067255531822e-05,2.69380927660543e-06,3.06005348297876e-05,2.82174481504293e-05,2.10603795560148e-06,3.03234861060308e-05
647.2,3.07915354978762e-05,5.3555558391929e-05,2.784806785549e-05,2.60173631893904e-06,3.0449804174429e-05,2.81581373387721e-05,2.03439982136204e-06,3.01925371601341e-05
647.4,3.06776742685029e-05,5.1494824708758e-05,2.77450910084303e-05,2.49669772202735e-06,3.02417887304576e-05,2.80540139138627e-05,1.95113657231293e-06,3.00051504861757e-05
647.6,3.06502899221979e-05,4.9541957180408e-05,2.77203244249602e-05,2.39973495219249e-06,3.01200593771527e-05,2.8028971571163e-05,1.87483805223786e-06,2.99038096234009e-05
647.8,3.07122650217302e-05,4.77537451925213e-05,2.77763751138661e-05,2.31625413051919e-06,3.00926292443853e-05,2.80856463467466e-05,1.81033826417111e-06,2.98959846109177e-05
648,3.06632614546581e-05,4.60718712104624e-05,2.77320559644986e-05,2.23778512729466e-06,2.99698410917933e-05,2.80408337334945e-05,1.74972209568754e-06,2.9790555829182e-05
648.2,3.04686884677543e-05,4.44671883334506e-05,2.75560828714219e-05,2.16097375267943e-06,2.97170566241013e-05,2.78629012985228e-05,1.68992254141576e-06,2.95528238399386e-05
648.4,3.02957347016176e-05,4.28749435112921e-05,2.73996623442426e-05,2.08152746728367e-06,2.94811898115263e-05,2.77047391341036e-05,1.62732024904092e-06,2.93320593831445e-05
648.6,3.01833147536287e-05,4.12896124413383e-05,2.72979890015761e-05,2.00016324149459e-06,2.92981522430706e-05,2.76019337272311e-05,1.56270168132274e-06,2.91646354085538e-05
648.8,3.01213396540964e-05,3.98460538733762e-05,2.72419383126701e-05,1.92942695177822e-06,2.91713652644484e-05,2.75452589516475e-05,1.50725084324571e-06,2.90525097948932e-05
649,3.00997204333293e-05,3.85372245117054e-05,2.72223857467727e-05,1.86923971044593e-06,2.90916254572187e-05,2.75254886810951e-05,1.46096639111469e-06,2.89864550722098e-05
649.2,3.00982791519448e-05,3.72347173108783e-05,2.72210822423796e-05,1.80878565014806e-06,2.90298678925276e-05,2.75241706630583e-05,1.41434175616479e-06,2.89385124192231e-05
649.4,3.01040442774827e-05,3.59333682067595e-05,2.72262962599522e-05,1.74685865788486e-06,2.89731549178371e-05,2.75294427352056e-05,1.36621489451697e-06,2.88956576297226e-05
649.6,3.00593645545641e-05,3.46379966026425e-05,2.71858876237642e-05,1.68356861578033e-06,2.88694562395446e-05,2.7488584176064e-05,1.31664325094827e-06,2.88052274270122e-05
649.8,2.99844179225715e-05,3.33869648155202e-05,2.71181053953198e-05,1.62181558911632e-06,2.87399209844362e-05,2.74200472381489e-05,1.26813204244727e-06,2.86881792805962e-05
650,2.98878520698118e-05,3.2215069725783e-05,2.70307706009781e-05,1.56643790068082e-06,2.85972085016589e-05,2.73317400296815e-05,1.22518602343651e-06,2.8556926053118e-05
650.2,2.98129054378192e-05,3.11174340102866e-05,2.69629883725337e-05,1.5160534870465e-06,2.84790418595802e-05,2.72632030917665e-05,1.18646204785196e-06,2.84496651396185e-05
650.4,2.9876321818736e-05,3.00938191059922e-05,2.70203425658328e-05,1.46727534390866e-06,2.84876179097414e-05,2.73211958853869e-05,1.14853805561554e-06,2.84697339410025e-05
650.6,2.9958474857651e-05,2.90912679428662e-05,2.7094642316243e-05,1.41756287424181e-06,2.85122051904848e-05,2.73963229134861e-05,1.10943480317932e-06,2.85057577166654e-05
650.8,2.98100228750503e-05,2.80185270562127e-05,2.69603813637474e-05,1.36244586674205e-06,2.83228272304894e-05,2.72605670556929e-05,1.06564835232794e-06,2.83262154080208e-05
651,2.95405032561539e-05,2.69492510557944e-05,2.67166260422263e-05,1.30753423810452e-06,2.80241602803308e-05,2.70140976828062e-05,1.02203098791908e-06,2.80361286707253e-05
651.2,2.9373314615555e-05,2.60699714729712e-05,2.65654195326196e-05,1.26614887496801e-06,2.78315684075876e-05,2.68612075905343e-05,9.89975012698869e-07,2.78511826032332e-05
651.4,2.92810726069488e-05,2.52544153902867e-05,2.64819952514573e-05,1.22950233174519e-06,2.77114975832025e-05,2.67768544361774e-05,9.62001102697054e-07,2.77388555388744e-05
651.6,2.92709836372575e-05,2.42897632340212e-05,2.64728707207052e-05,1.1825205439753e-06,2.76553912646805e-05,2.67676283099196e-05,9.25236956540916e-07,2.76928652664605e-05
651.8,2.92681010744885e-05,2.33100022627083e-05,2.64702637119189e-05,1.13385666352252e-06,2.76041203754414e-05,2.67649922738459e-05,8.86940215214146e-07,2.76519324890601e-05
652,2.91643288148065e-05,2.25450950218701e-05,2.63764113956113e-05,1.09768942845878e-06,2.74741008240701e-05,2.66700949751944e-05,8.58887009396884e-07,2.75289819845913e-05
652.2,2.90447024598952e-05,2.18576686401959e-05,2.62682205309789e-05,1.06619964236679e-06,2.73344201733457e-05,2.65606994781377e-05,8.34700635603138e-07,2.73954001137409e-05
652.4,2.90389373343573e-05,2.1095658234443e-05,2.62630065134063e-05,1.03142550578026e-06,2.72944320191865e-05,2.65554274059904e-05,8.0802378516854e-07,2.7363451191159e-05
652.6,2.90461437412797e-05,2.03142788785242e-05,2.62695240353721e-05,9.94676851075748e-07,2.72642008864478e-05,2.65620174961746e-05,7.79566091903783e-07,2.73415835880784e-05
652.8,2.89553430140579e-05,1.95600406838626e-05,2.6187403258603e-05,9.55476220520434e-07,2.71428794791234e-05,2.64789823598545e-05,7.48326923133906e-07,2.72273092829884e-05
653,2.88659835682206e-05,1.88289988237631e-05,2.6106585986227e-05,9.169419836237e-07,2.70235279698507e-05,2.63972652415712e-05,7.17503292301825e-07,2.7114768533873e-05
653.2,2.8900574321448e-05,1.81097900068335e-05,2.61378700916628e-05,8.82133459470876e-07,2.70200035511337e-05,2.6428897674455e-05,6.90315104548662e-07,2.71192127790037e-05
653.4,2.8873189975143e-05,1.74332814159339e-05,2.61131035081928e-05,8.49974429891683e-07,2.69630779380845e-05,2.64038553317553e-05,6.65330473443662e-07,2.7069185805199e-05
653.6,2.85661970402503e-05,1.68428460895721e-05,2.58354570724495e-05,8.20903481389476e-07,2.6656360553839e-05,2.61231174899112e-05,6.42509939278247e-07,2.67656274291894e-05
653.8,2.83197379235054e-05,1.62820417163263e-05,2.5612557821219e-05,7.93424121856235e-07,2.64059819430752e-05,2.58977364056138e-05,6.20968794643124e-07,2.65187052002569e-05
654,2.84552183736459e-05,1.57300365134073e-05,2.57350872341761e-05,7.67512654673003e-07,2.65025998888491e-05,2.60216301010755e-05,6.00915026947125e-07,2.66225451280226e-05
654.2,2.85993465120931e-05,1.51764121794598e-05,2.58654376734922e-05,7.40226706874468e-07,2.66056643803667e-05,2.61534319047582e-05,5.79489502653432e-07,2.67329214074116e-05
654.4,2.85301650056384e-05,1.4612811817794e-05,2.58028694626205e-05,7.0887692665017e-07,2.65117463892706e-05,2.60901670389905e-05,5.54065974247413e-07,2.66442330132379e-05
654.6,2.84047735251893e-05,1.40786935982434e-05,2.56894645804155e-05,6.81080617305001e-07,2.63705451977205e-05,2.59754994697866e-05,5.31907218426119e-07,2.65074066882127e-05
654.8,2.8288029733047e-05,1.36067830081534e-05,2.55838807245694e-05,6.62436858079562e-07,2.6246317582649e-05,2.58687400088036e-05,5.18310280142241e-07,2.63870502889458e-05
655,2.81684033781358e-05,1.31430136710273e-05,2.54756898599371e-05,6.43230997666852e-07,2.61189208576039e-05,2.57593445117469e-05,5.04054334683269e-07,2.62633988464302e-05
655.2,2.80545421487624e-05,1.26599011380706e-05,2.53727130128774e-05,6.1829228785378e-07,2.59910053007312e-05,2.56552210868376e-05,4.84217081866522e-07,2.61394381687041e-05
655.4,2.80141862699972e-05,1.22235951165403e-05,2.53362148898689e-05,5.96228531322474e-07,2.59324434211913e-05,2.56183165818064e-05,4.66765634014166e-07,2.60850822158206e-05
655.6,2.80833677764519e-05,1.18682681657141e-05,2.53987831007406e-05,5.80866128337503e-07,2.59796492290781e-05,2.56815814475741e-05,4.55188507344607e-07,2.61367699549187e-05
655.8,2.80458944604556e-05,1.14894971698336e-05,2.53648919865184e-05,5.62239555868851e-07,2.59271315423873e-05,2.56473129786166e-05,4.40571900517153e-07,2.60878848791338e-05
656,2.78224958458623e-05,1.10525633146652e-05,2.51628488055785e-05,5.37164622364764e-07,2.57000134279432e-05,2.54430201829084e-05,4.20082738768874e-07,2.58631029216773e-05
656.2,2.76625136121858e-05,1.06874468657145e-05,2.50181598179376e-05,5.18695766014046e-07,2.55368555839516e-05,2.52967201808206e-05,4.05473569936738e-07,2.57021937507574e-05
656.4,2.76437769541877e-05,1.04272509870614e-05,2.50012142608265e-05,5.10548896000277e-07,2.55117631568268e-05,2.52795859463419e-05,4.00133095909798e-07,2.56797190422517e-05
656.6,2.76077449195759e-05,1.01483132991421e-05,2.49686266509975e-05,5.00915856109146e-07,2.54695425071066e-05,2.52466354954212e-05,3.93498581930513e-07,2.56401340773517e-05
656.8,2.75126203482007e-05,9.81086720806287e-06,2.48825953610489e-05,4.85897162056934e-07,2.53684925231058e-05,2.51596463049906e-05,3.82069899828537e-07,2.55417162048192e-05
657,2.74261434651323e-05,9.46758332312613e-06,2.48043850974592e-05,4.69186594196793e-07,2.5273571691656e-05,2.5080565222781e-05,3.6899550594661e-07,2.54495607287276e-05
657.2,2.73497555517553e-05,9.13190416397863e-06,2.47352993646217e-05,4.51713371259886e-07,2.51870127358816e-05,2.50107102668292e-05,3.55065291836387e-07,2.53657755586656e-05
657.4,2.72632786686869e-05,8.81803644438445e-06,2.4657089101032e-05,4.34902613421735e-07,2.50919917144538e-05,2.49316291846196e-05,3.41562063235633e-07,2.52731912478552e-05
657.6,2.71652715345427e-05,8.52605562588273e-06,2.45684508022971e-05,4.18939299526309e-07,2.49873901018234e-05,2.48420039581153e-05,3.28672018389759e-07,2.51706759765051e-05
657.8,2.70528515865539e-05,8.20978510087918e-06,2.44667774596305e-05,4.00714366765137e-07,2.48674918263957e-05,2.47391985512428e-05,3.13765622600727e-07,2.50529641738436e-05
658,2.6937549075796e-05,7.88372140755206e-06,2.43624971081777e-05,3.81721998688998e-07,2.47442191068667e-05,2.46337571082967e-05,2.98192286956044e-07,2.49319493952527e-05
658.2,2.68597198810345e-05,7.63506188380244e-06,2.4292107870947e-05,3.69413692806009e-07,2.4661521563753e-05,2.4562584134308e-05,2.88515592730183e-07,2.48510997270382e-05
658.4,2.68006273442711e-05,7.44574501010541e-06,2.42386641908274e-05,3.62210086170989e-07,2.46008742769984e-05,2.45085453947981e-05,2.83339694692749e-07,2.47918850894909e-05
658.6,2.66982963659736e-05,7.20573444641438e-06,2.41461153789129e-05,3.50390637846863e-07,2.44965060167598e-05,2.44149661141834e-05,2.74061000779254e-07,2.46890271149626e-05
658.8,2.65743461669089e-05,6.94264936462492e-06,2.40340140011011e-05,3.36382189952949e-07,2.43703961910541e-05,2.43016165630163e-05,2.62825853480929e-07,2.45644424164972e-05
659,2.65325490067592e-05,6.78799095660539e-06,2.39962123736994e-05,3.32096329669246e-07,2.43283087033687e-05,2.42633940399483e-05,2.60214290258631e-07,2.45236083302069e-05
659.2,2.65354315695281e-05,6.68662549468837e-06,2.39988193824858e-05,3.32004695805437e-07,2.43308240782912e-05,2.42660300760219e-05,2.61250272274582e-07,2.45272803482965e-05
659.4,2.64475134050753e-05,6.46576833971214e-06,2.39193056145029e-05,3.19153062679586e-07,2.42384586771825e-05,2.41856309757755e-05,2.50714640568098e-07,2.44363456163436e-05
659.6,2.6306267829397e-05,6.18399926186564e-06,2.37915621839732e-05,2.99921885586886e-07,2.40914840695601e-05,2.40564652081664e-05,2.34406646212927e-07,2.42908718543794e-05
659.8,2.62183496649441e-05,5.99341493751289e-06,2.37120484159904e-05,2.90378625182725e-07,2.40024270411731e-05,2.397606610792e-05,2.26879156146683e-07,2.42029452640667e-05
660,2.61765525047944e-05,5.8518929571178e-06,2.36742467885887e-05,2.8601961753519e-07,2.39602664061239e-05,2.3937843584852e-05,2.24047365838101e-07,2.41618909506901e-05
660.2,2.61751112234099e-05,5.66233673116349e-06,2.36729432841955e-05,2.76932226605528e-07,2.39498755108011e-05,2.39365255668152e-05,2.16969373862615e-07,2.41534949406778e-05
660.4,2.61909653186391e-05,5.47186986459841e-06,2.36872818325203e-05,2.66904610137802e-07,2.39541864426581e-05,2.39510237652203e-05,2.0895082694082e-07,2.41599745921611e-05
660.6,2.61924066000236e-05,5.36353789809115e-06,2.36885853369135e-05,2.62370547366479e-07,2.39509558842799e-05,2.39523417832571e-05,2.05572483932325e-07,2.41579142671894e-05
