GridI,GridJ,GridK,Target_u1976,Target_v1976,Best_RGBPoint_u1976,Best_RGBPoint_v1976,Best_Ra,Valid
23,112,15,0.0949155443539283,0.54812456716907,0.0949155443539283,0.54812456716907,39.8370880586807,1
23,113,14,0.0943275478378436,0.549264855339437,0.0943275478378436,0.549264855339437,38.4521662854928,1
23,114,13,0.0937462518153874,0.550392149396044,0.0937462518153874,0.550392149396044,37.0096768314361,1
23,115,12,0.0931715424025807,0.551506670191482,0.0931715424025807,0.551506670191482,35.5051217753203,1
23,116,11,0.0926033082817225,0.552608633601619,0.0926033082817225,0.552608633601619,33.933521513263,1
23,117,10,0.0920414406295082,0.553698250664995,0.0920414406295082,0.553698250664995,32.2893582248462,1
23,118,9,0.0914858330475516,0.554775727717563,0.0914858330475516,0.554775727717563,30.5665087313812,1
23,119,8,0.0909363814952153,0.555841266522946,0.0909363814952153,0.555841266522946,28.7581671154081,1
23,120,7,0.0903929842246626,0.556895064398394,0.0903929842246626,0.556895064398394,26.8567512129608,1
23,121,6,0.0898555417180429,0.557937314336592,0.0898555417180429,0.557937314336592,24.8537969046876,1
23,122,5,0.0893239566267331,0.558968205123497,0.0893239566267331,0.558968205123497,22.7398273973352,1
23,123,4,0.0887981337125527,0.559987921452329,0.0887981337125527,0.559987921452329,20.5042025288654,1
23,124,3,0.0882779797908817,0.560996644033885,0.0882779797908817,0.560996644033885,18.1349387817397,1
23,125,2,0.0877634036756076,0.561994549703305,0.0877634036756076,0.561994549703305,15.6184912448288,1
23,126,1,0.0872543161258342,0.562981811523414,0.0872543161258342,0.562981811523414,12.9394925239805,1
23,127,0,0.086750629794287,0.563958598884779,0.086750629794287,0.563958598884779,10.0804383956776,1
24,0,126,0.284931885535896,0.189779848830125,0.284931885535896,0.189779848830125,-218.406129288485,1
24,1,125,0.280269768531767,0.198659282185476,0.283225626005136,0.187633104993203,-179.756100513485,1
24,2,124,0.275753875233263,0.207260218959141,0.281441109343643,0.185387901332282,-148.044639740052,1
24,3,123,0.27137743256582,0.215595559098536,0.279572825325792,0.183037305113691,-121.384929759159,1
24,4,122,0.267134079399084,0.223677417965201,0.277614733979263,0.180573717098791,-98.5441388523009,1
24,5,121,0.263017835697485,0.231517185090385,0.275560200355728,0.177988789475202,-78.6823426268028,1
24,6,120,0.259023074402178,0.239125577728494,0.273401919419936,0.175273331355422,-61.2040638085694,1
24,7,119,0.255144495766319,0.246512689737929,0.271131829265493,0.172417199588565,-45.6726104529781,1
24,8,118,0.251377103897534,0.253688036258136,0.268741010484475,0.169409172151461,-31.7587671994361,1
24,9,117,0.247716185289225,0.260660594598702,0.266219569043195,0.166236800787876,-19.2087235659566,1
24,10,116,0.244157289146768,0.267438841709957,0.263556499421523,0.162886238816176,-7.82321546431841,1
24,11,115,0.240696209335893,0.274030788563929,0.2607395240236,0.159342039082647,2.55650656605274,1
24,12,114,0.237328967799349,0.280444011738857,0.257754903917426,0.155586915842031,12.0583753049735,1
24,13,113,0.234051799304368,0.286685682469057,0.254587214748187,0.151601462821108,20.7863405796233,1
24,14,112,0.230861137397976,0.292762593394324,0.25121908011222,0.147363817761061,28.8252267805819,1
24,15,111,0.227753601460023,0.29868118321864,0.247630852662453,0.142849261197776,36.2441474505437,1
24,16,110,0.224725984755121,0.304447559466366,0.243800230587234,0.13802973393167,43.0987677192334,1
24,17,109,0.221775243394707,0.310067519505006,0.239701793648438,0.132873253290386,49.4325105077551,1
24,18,108,0.218898486129379,0.31554656998666,0.235306438382014,0.127343202521923,55.2766399825981,1
24,19,107,0.216092964899533,0.320889944845203,0.230580685931255,0.121397459939632,60.649153533634,1
24,20,106,0.213356066079385,0.32610262197285,0.225485827694631,0.114987324012309,65.5531034504892,1
24,21,105,0.210685302355748,0.331189338687793,0.219976862650022,0.108056176350347,69.9769599806856,1
24,22,104,0.208078305188497,0.336154606093929,0.214001164581483,0.100537804866599,73.8981457991035,1
24,23,103,0.205532817804711,0.341002722424171,0.207496795574022,0.0923542818865939,77.265483201875,1
24,24,102,0.203046688682917,0.345737785450305,0.20047213130037,0.0914893852737852,79.9143067646392,1
24,25,101,0.20061786548791,0.350363704034694,0.193801612734243,0.115252210384315,82.1851498593243,1
24,26,100,0.198244389420199,0.354884208892272,0.187632795294916,0.137245672704419,84.3071076977411,1
24,27,99,0.195924389947395,0.359302862625108,0.181911948995725,0.157659406693068,86.2840525206312,1
24,28,98,0.19365607988775,0.36362306908626,0.176567827577623,0.176383680975192,88.1168921630936,1
24,29,97,0.191437750818692,0.36784808212465,0.171577931345044,0.193878978670876,89.8056313734355,1
24,30,96,0.189267768785559,0.371981013758164,0.166876861821581,0.21003174379299,91.3528605053195,1
24,31,95,0.187144570287893,0.376024841818144,0.162495987826189,0.225423112604366,92.764500174052,1
24,32,94,0.185066658522556,0.379982417104708,0.158454859184786,0.240282141381547,94.0442308585706,1
24,33,93,0.183032599864714,0.383856470089047,0.154782355251493,0.254774394678796,95.1699413264899,1
24,34,92,0.181041020569288,0.387649617195815,0.151390977680896,0.268521419278732,95.9790254066539,1
24,35,91,0.179090603676938,0.391364366695976,0.148008942974656,0.280657279290323,96.4415654288776,1
24,36,90,0.177180086109919,0.395003124237999,0.14534207480067,0.293807554287213,96.3822074268979,1
24,37,89,0.175308255944371,0.398568198043054,0.142877131987292,0.306086056562604,95.8364456021961,1
24,38,88,0.173473949846645,0.40206180378775,0.139906497776894,0.315801966263127,95.082718953612,1
24,39,87,0.171676050662286,0.40548606919615,0.137027234277391,0.32495917639245,94.1597367461641,1
24,40,86,0.169913485147161,0.408843038361045,0.134564202013128,0.334323038804059,93.1812612771029,1
24,41,85,0.168185221831055,0.412134675812931,0.132279178646866,0.343312600740442,92.2082650802226,1
24,42,84,0.166490269004797,0.415362870353713,0.13016504658308,0.35193992384903,91.2564032263641,1
24,43,83,0.164827672822668,0.418529438670853,0.128114749412163,0.360057253849335,90.3311011969451,1
24,44,82,0.163196515512451,0.421636128746486,0.126574722527607,0.368376614359084,89.5299898339465,1
24,45,81,0.161595913686071,0.424684623074965,0.125343731190596,0.376513598220159,88.7976719939403,1
24,46,80,0.160025016744298,0.427676541701255,0.124213154766319,0.384187668430998,88.066198414093,1
24,47,79,0.158483005369445,0.430613445091726,0.123175985087472,0.391433994347767,87.3386261100979,1
24,48,78,0.156969090100463,0.433496836848019,0.122225942355301,0.39828418374178,86.6168389396246,1
24,49,77,0.155482509985213,0.436328166273914,0.121305204307575,0.404718457285772,85.9021067924078,1
24,50,76,0.154022531305097,0.439108830804392,0.12046033179213,0.410818902723147,85.1952657729378,1
24,51,75,0.152588446367542,0.441840178305464,0.119686770304989,0.416608031664116,84.4969860701853,1
24,52,74,0.151179572362167,0.444523509252699,0.118927405498942,0.42206940861738,83.8077980387155,1
24,53,73,0.149795250276755,0.447160078795864,0.118284228361651,0.427298781683623,83.1281439154422,1
24,54,72,0.1484348438694,0.449751098716557,0.117594094182515,0.432211868683353,82.4583756707387,1
24,55,71,0.147097738693479,0.452297739285245,0.117013680357828,0.436924390711398,81.7986871297346,1
24,56,70,0.145783341172292,0.454801131023694,0.116432897276684,0.44139187702521,81.1491294419741,1
24,57,69,0.144491077720455,0.457262366378358,0.115902689046615,0.445656956348659,80.5096666598689,1
24,58,68,0.143220393909307,0.45968250130994,0.115366163818095,0.449711338579292,79.8801044969523,1
24,59,67,0.141970753673782,0.462062556803975,0.114875188122432,0.453589686953337,79.2601771074548,1
24,60,66,0.140741638558361,0.464403520306985,0.11442777743326,0.457301232927721,78.6495208218696,1
24,61,65,0.139532546999882,0.466706347092441,0.114022105905848,0.460854525727555,78.047587696793,1
24,62,64,0.138342993645106,0.468971961560506,0.113600901804441,0.464246876055952,77.4539054699988,1
24,63,63,0.137172508701116,0.471201258475276,0.113161812790005,0.467491601183654,76.8678720420223,1
24,64,62,0.136020637316695,0.473395104142992,0.11281483698056,0.470614457789059,76.2887591461853,1
24,65,61,0.134886938992993,0.47555433753449,0.11244665796843,0.473606081613646,75.7159538244574,1
24,66,60,0.133770987021859,0.477679771354937,0.11205522070762,0.476477481181673,75.148731449823,1
24,67,59,0.132672367950355,0.479772193063723,0.111752423600751,0.479241779514863,74.5862759831116,1
24,68,58,0.131590681070021,0.481832365847197,0.11142358401866,0.481899096434646,74.0278946029764,1
24,69,57,0.130525537929582,0.483861029546772,0.111124359727996,0.48445691424275,73.4727697816991,1
24,70,56,0.129476561869832,0.485858901544762,0.110796035418965,0.486922598987822,72.9201836428068,1
24,71,55,0.128443387579555,0.487826677610197,0.110553003553126,0.489294872880717,72.3693301139105,1
24,72,54,0.127425660671343,0.489765032706692,0.110278605420863,0.491585294741822,71.8195170925875,1
24,73,53,0.126423037276323,0.491674621764349,0.110029846806459,0.493793827239615,71.269985160003,1
24,74,52,0.12543518365677,0.493556080417551,0.109806007263269,0.495923534300066,70.72003584173,1
24,75,51,0.124461775835738,0.495410025710382,0.109547183143188,0.4979875400425,70.1690256599402,1
24,76,50,0.123502499242802,0.497237056771331,0.109370902059175,0.499969370868273,69.6162647305887,1
24,77,49,0.12255704837513,0.499037755458819,0.109157809287904,0.5018932777954,69.06112022728,1
24,78,48,0.121625126473099,0.500812686979016,0.108966572478165,0.503751360258033,68.502933630273,1
24,79,47,0.120706445209739,0.502562400477323,0.108796664132961,0.505545827518022,67.9410858491193,1
24,80,46,0.119800724393321,0.504287429604826,0.108647591012078,0.507278770097916,67.3749392572817,1
24,81,45,0.11890769168244,0.505988293060932,0.108518892251178,0.508952166907431,66.8038330917356,1
24,82,44,0.118027082312998,0.507665495113375,0.108410137628635,0.510567891836371,66.2270831913667,1
24,83,43,0.117158638836493,0.509319526096657,0.108259166847765,0.51214734389263,65.6440098981062,1
24,84,42,0.116302110869086,0.510950862889973,0.108188776812027,0.513654025156651,65.0538997915496,1
24,85,41,0.115457254850924,0.512559969375609,0.108074758301114,0.515129803243795,64.4559906236831,1
24,86,40,0.114623833815236,0.514147296878714,0.107978524828072,0.516556514139307,63.8494854315944,1
24,87,39,0.113801617166741,0.51571328458934,0.107899753372478,0.517935544696911,63.2335725307736,1
24,88,38,0.112990380468938,0.517258359967581,0.107838142449593,0.519268212491968,62.6073897545387,1
24,89,37,0.112189905239855,0.518782939132573,0.107793411137299,0.520555769441649,61.970023202798,1
24,90,36,0.111399978755875,0.520287427236136,0.107765298175482,0.521799405178434,61.3205034153811,1
24,91,35,0.110620393863268,0.52177221882172,0.107753561132716,0.523000250195281,60.6578028684296,1
24,92,34,0.109850948797079,0.52323769816936,0.107692999706278,0.524187992167727,59.9808667656366,1
24,93,33,0.109091447007029,0.524684239627252,0.107712960196094,0.525307363262174,59.2885514702642,1
24,94,32,0.108341696990134,0.526112207930557,0.1076829107943,0.526417469249338,58.5796774385875,1
24,95,31,0.107601512129719,0.527521958508002,0.107601512129719,0.527521958508002,57.8528921465357,1
24,96,30,0.106870710540565,0.528913837776827,0.106870710540565,0.528913837776827,57.0980691335667,1
24,97,29,0.106149114919896,0.530288183426575,0.106149114919896,0.530288183426575,56.3086272766845,1
24,98,28,0.105436552403975,0.531645324692236,0.105436552403975,0.531645324692236,55.4847366382542,1
24,99,27,0.104732854430041,0.532985582617189,0.104732854430041,0.532985582617189,54.6265951162279,1
24,100,26,0.104037856603374,0.534309270306394,0.104037856603374,0.534309270306394,53.7343070271421,1
24,101,25,0.103351398569259,0.535616693170251,0.103351398569259,0.535616693170251,52.8077907859167,1
24,102,24,0.102673323889636,0.536908149159521,0.102673323889636,0.536908149159521,51.8467191584225,1
24,103,23,0.10200347992425,0.5381839289917,0.10200347992425,0.5381839289917,50.8504837496993,1
24,104,22,0.101341717716095,0.539444316369195,0.101341717716095,0.539444316369195,49.8181774745809,1
24,105,21,0.100687891880983,0.540689588189644,0.100687891880983,0.540689588189644,48.7485872576191,1
24,106,20,0.100041860501067,0.541920014748727,0.100041860501067,0.541920014748727,47.6401902605106,1
24,107,19,0.0994034850221377,0.543135859935757,0.0994034850221377,0.543135859935757,46.4911517460533,1
24,108,18,0.098772630154564,0.544337381422361,0.098772630154564,0.544337381422361,45.2993184849458,1
24,109,17,0.0981491637777024,0.545524830844531,0.0981491637777024,0.545524830844531,44.0622110278632,1
24,110,16,0.0975329568476528,0.546698453978321,0.0975329568476528,0.546698453978321,42.7770088500907,1
24,111,15,0.096923883308214,0.547858490909433,0.096923883308214,0.547858490909433,41.4405316239731,1
24,112,14,0.096321820004916,0.549005176196954,0.096321820004916,0.549005176196954,40.0492137453944,1
24,113,13,0.0957266466020024,0.55013873903147,0.0957266466020024,0.55013873903147,38.5990726610858,1
24,114,12,0.0951382455022472,0.551259403387784,0.0951382455022472,0.551259403387784,37.0856699491288,1
24,115,11,0.0945565017694931,0.552367388172445,0.0945565017694931,0.552367388172445,35.5040645871832,1
24,116,10,0.0939813030538043,0.553462907366305,0.0939813030538043,0.553462907366305,33.8487564571624,1
24,117,9,0.0934125395191318,0.554546170162284,0.0934125395191318,0.554546170162284,32.1136207340592,1
24,118,8,0.0928501037733925,0.555617381098547,0.0928501037733925,0.555617381098547,30.2918282879927,1
24,119,7,0.092293890800869,0.556676740187246,0.092293890800869,0.556676740187246,28.3757531530141,1
24,120,6,0.0917437978968418,0.557724443039027,0.0917437978968418,0.557724443039027,26.3568637702927,1
24,121,5,0.0911997246043658,0.558760680983439,0.0911997246043658,0.558760680983439,24.2255896946259,1
24,122,4,0.0906615726531129,0.559785641185418,0.0906615726531129,0.559785641185418,21.9711687730393,1
24,123,3,0.0901292459001991,0.560799506757986,0.0901292459001991,0.560799506757986,19.5814613210526,1
24,124,2,0.0896026502729237,0.561802456871308,0.0896026502729237,0.561802456871308,17.0427270408177,1
24,125,1,0.0890816937133475,0.56279466685825,0.0890816937133475,0.56279466685825,14.3393562424355,1
24,126,0,0.0885662861246424,0.563776308316561,0.0885662861246424,0.563776308316561,11.4535450857075,1
25,0,125,0.288079727582844,0.193740331038173,0.288079727582844,0.193740331038173,-219.185901622572,1
25,1,124,0.283386786264877,0.202520506664674,0.286451006176096,0.191691142401294,-181.039561745578,1
25,2,123,0.27884044117251,0.211026410673494,0.284747909439078,0.189548377858174,-149.741066861045,1
25,3,122,0.27443392896947,0.219270696809118,0.282965223825631,0.187305477944741,-123.411877029724,1
25,4,121,0.270160896060932,0.227265252217502,0.281097236854095,0.184955255457305,-100.831831619677,1
25,5,120,0.266015368027394,0.235021254633235,0.279137675959291,0.182489818518694,-81.1737184345283,1
25,6,119,0.26199172175455,0.242549224522657,0.277079638125597,0.179900482045558,-63.8528528165711,1
25,7,118,0.25808465998576,0.249859072694469,0.274915508637799,0.177177665524111,-48.4410899672587,1
25,8,117,0.254289188054947,0.256960143830902,0.272636866934343,0.174310774558662,-34.6157890105497,1
25,9,116,0.250600592585024,0.263861256341523,0.270234377109478,0.171288063106027,-22.1281307908212,1
25,10,115,0.247014421960828,0.270570738897056,0.267697660062447,0.168096472619028,-10.7826027651154,1
25,11,114,0.243526468406456,0.277096463961466,0.265015143601757,0.164721443453998,-0.423226763994109,1
25,12,113,0.240132751515293,0.283445878606169,0.262173885938659,0.161146692797721,9.07596254642377,1
25,13,112,0.236829503097196,0.289626032859923,0.259159366890244,0.15735395196797,17.8176524321842,1
25,14,111,0.233613153221546,0.295643605821332,0.255955239683631,0.153322654143983,25.8860916054993,1
25,15,110,0.2304803173475,0.301504929737278,0.252543034406156,0.149029561260003,33.3505904194107,1
25,16,109,0.227427784443899,0.307216012229759,0.24890180174226,0.144448315770032,40.2680266464078,1
25,17,108,0.224452506011176,0.312782556835172,0.245007682482073,0.139548899021678,46.6845514229764,1
25,18,107,0.221551585926353,0.31820998200362,0.240833384109346,0.134296972721152,52.6365557870971,1
25,19,106,0.218722271040031,0.323503438691321,0.236347540196016,0.128653072950499,58.1508027634586,1
25,20,105,0.215961942461184,0.328667826666158,0.231513920803491,0.122571616727773,63.2434456612393,1
25,21,104,0.213268107471785,0.333707809634873,0.226290451831622,0.115999668193242,67.9176230542344,1
25,22,103,0.210638392018777,0.338627829290081,0.220627987117256,0.108875393715527,72.1602888699119,1
25,23,102,0.208070533735866,0.343432118366018,0.21446875736335,0.101126110399589,75.9416490253832,1
25,24,101,0.205562375452022,0.348124712783703,0.207744392116067,0.0926657974216546,79.213721823854,1
25,25,100,0.20311185914754,0.352709462958732,0.200383155110397,0.0843541027369926,81.843010490742,1
25,26,99,0.200717020322068,0.357190044338324,0.193288487020996,0.107788130935358,83.9466392217564,1
25,27,98,0.198375982742209,0.361569967228198,0.186776574813559,0.131320243840459,85.9114009392873,1
25,28,97,0.196086953539186,0.36585258596451,0.180762661692587,0.153071787322888,87.7399471753964,1
25,29,96,0.193848218629644,0.370041107481218,0.175165481497859,0.172950511574195,89.428717253961,1
25,30,95,0.191658138435021,0.374138599318862,0.169926759052383,0.191197825868011,90.9705682137341,1
25,31,94,0.189515143877002,0.378147997116785,0.165032010525928,0.208255942433238,92.3597102772662,1
25,32,93,0.187417732628524,0.382072111627258,0.160486242667428,0.224456094870816,93.5950055037627,1
25,33,92,0.185364465601488,0.385913635286728,0.156268695358162,0.239842034139969,94.6731085916699,1
25,34,91,0.183353963653937,0.38967514837647,0.152444197366838,0.254823464374823,95.5677185739762,1
25,35,90,0.181384904500853,0.393359124802267,0.148873844865494,0.268843480444162,96.1929168233877,1
25,36,89,0.179456019814052,0.396967937520325,0.145579951795262,0.282144980148953,96.4078747279069,1
25,37,88,0.177566092497785,0.400503863634428,0.143107914247584,0.29646380530046,96.1088376098723,1
25,38,87,0.175713954127766,0.403969089187342,0.140093955810196,0.307659129043273,95.4282020323431,1
25,39,86,0.173898482542305,0.407365713667653,0.137101928016621,0.317886637835536,94.5571529650607,1
25,40,85,0.172118599575093,0.410695754251563,0.134460685054108,0.328049617749426,93.6317970877259,1
25,41,84,0.170373268920033,0.41396114979765,0.132016895279977,0.337775563400361,92.7010814668177,1
25,42,83,0.168661494119222,0.41716376461122,0.129710005301718,0.346987859157114,91.7833636469492,1
25,43,82,0.166982316665875,0.420305391993604,0.128053299607712,0.356582097926695,91.047866803042,1
25,44,81,0.165334814214609,0.423387757590597,0.126629853436494,0.365753835779813,90.3488566265888,1
25,45,80,0.163718098892055,0.426412522553187,0.125378930290818,0.374439802438373,89.6395702984965,1
25,46,79,0.162131315701312,0.429381286522718,0.124185655636861,0.382535762654074,88.9267302410093,1
25,47,78,0.160573641014199,0.432295590451778,0.123094650172129,0.390160810503996,88.2145352813529,1
25,48,77,0.159044281145739,0.435156919271254,0.122098720624329,0.397351288961562,87.5056319869345,1
25,49,76,0.157542471005665,0.437966704413254,0.121137065368237,0.404089198480201,86.8017690229254,1
25,50,75,0.156067472822172,0.440726326198904,0.120257714476798,0.410463254435878,86.1040004236546,1
25,51,74,0.154618574933398,0.443437116099387,0.119455521225835,0.416498999644602,85.4131662560054,1
25,52,73,0.153195090642508,0.44610035887801,0.118670612168422,0.422181287013471,84.72993533483,1
25,53,72,0.151796357132502,0.448717294620526,0.117953482183218,0.427576541890502,84.0548467097161,1
25,54,71,0.150421734437133,0.451289120660478,0.117300351320531,0.432703178477304,83.3883858121889,1
25,55,70,0.149070604464593,0.453816993405811,0.116707789332724,0.437577994228651,82.7308423836516,1
25,56,69,0.147742370070826,0.456302030072641,0.11611634385187,0.442191204926008,82.0824289292138,1
25,57,68,0.146436454179564,0.458745310331616,0.115578964738398,0.44658766381087,81.4431773291847,1
25,58,67,0.145152298946343,0.461147877871978,0.115036174528297,0.450760190666919,80.8130562008928,1
25,59,66,0.143889364963965,0.46351074188809,0.114541937550548,0.454744943600544,80.1918106646943,1
25,60,65,0.142647130507035,0.465834878492863,0.114094080593952,0.458552089006486,79.5791181297267,1
25,61,64,0.141425090813331,0.468121232062253,0.113632881642129,0.462178672972737,78.9746044195531,1
25,62,63,0.140222757399951,0.470370716514717,0.113213666833479,0.465650130450241,78.3777144251242,1
25,63,62,0.139039657412267,0.472584216529262,0.112776444095918,0.468966181692127,77.7878889891844,1
25,64,61,0.137875333003884,0.47476258870551,0.112435956171072,0.47215210330561,77.2044901272162,1
25,65,60,0.136729340745882,0.476906662668962,0.112014993122441,0.475196300394804,76.6268748927127,1
25,66,59,0.135601251063747,0.479017242124468,0.111687969833956,0.478122808073146,76.0543125288577,1
25,67,58,0.134490647700478,0.481095105860702,0.111335589964916,0.48093078666311,75.4860263648465,1
25,68,57,0.133397127204483,0.483141008708295,0.111015567570376,0.483629331427109,74.9212960931309,1
25,69,56,0.132320298440912,0.48515568245408,0.110726823118929,0.486223138736111,74.3593600574481,1
25,70,55,0.131259782125207,0.4871398367138,0.110407980570617,0.488721183867416,73.7994289161302,1
25,71,54,0.130215210377685,0.489094159765446,0.110178543169114,0.491119986282483,73.2408201912831,1
25,72,53,0.129186226298064,0.491019319345292,0.109916580989258,0.493434025458259,72.6827660997493,1
25,73,52,0.128172483558897,0.492915963408558,0.109681649479318,0.495662211692423,72.1245467043698,1
25,74,51,0.127173646016936,0.494784720856512,0.109411352766165,0.4978183517322,71.5655192250385,1
25,75,50,0.126189387341512,0.49662620223175,0.109227917540131,0.499885860711046,71.0049692134622,1
25,76,49,0.125219390659079,0.498441000383238,0.109007086268844,0.501890003134597,70.4422634896104,1
25,77,48,0.124263348213086,0.500229691102654,0.108809858506108,0.503822886955514,69.8767321380039,1
25,78,47,0.12332096103843,0.501992833733474,0.108635642596598,0.505686998370155,69.3077496984269,1
25,79,46,0.122391938649761,0.503730971754129,0.10848388682913,0.507484684766909,68.7346695765413,1
25,80,45,0.121475998742951,0.505444633336541,0.108354077160789,0.509218163375865,68.1568228614661,1
25,81,44,0.120572866909088,0.507134331881212,0.108245735126692,0.510889529246345,67.5735151518323,1
25,82,43,0.119682276360387,0.508800566530037,0.1080940542609,0.512521428494332,66.9840896557672,1
25,83,42,0.118803967667434,0.510443822657891,0.108026967823196,0.514075551945556,66.3877708010069,1
25,84,41,0.117937688507236,0.51206457234402,0.10791499651197,0.515596105326501,65.7838594964238,1
25,85,40,0.117083193421543,0.513663274824197,0.107822121636152,0.517064041933856,65.1715194151712,1
25,86,39,0.116240243584977,0.515240376924547,0.107747988838614,0.518480896729035,64.5499308859708,1
25,87,38,0.115408606582482,0.516796313477907,0.10769226851012,0.519848125079029,63.9182235648778,1
25,88,37,0.114588056195691,0.518331507723536,0.107654654640663,0.521167107051916,63.2754738761502,1
25,89,36,0.113778372197767,0.519846371690942,0.107567841076015,0.5224674373726,62.6207185734362,1
25,90,35,0.112979340156347,0.521341306568565,0.107565195191688,0.523694814692495,61.9529557810007,1
25,91,34,0.112190751244214,0.522816703057998,0.107512022822994,0.52490798298893,61.2710708414075,1
25,92,33,0.111412402057338,0.524272941714414,0.107543339396541,0.526048425310326,60.5739498249245,1
25,93,32,0.110644094439966,0.525710393273818,0.107522843115491,0.527178820335288,59.860393109592,1
25,94,31,0.109885635316434,0.527129418967711,0.107518155817131,0.528269826410896,59.1291112234872,1
25,95,30,0.109136836529409,0.528530370825733,0.107529079436553,0.529322374689135,58.3787541219872,1
25,96,29,0.108397514684266,0.529913591966813,0.107485473724861,0.530372554858403,57.6079126351927,1
25,97,28,0.107667490999348,0.531279416879337,0.107526634475489,0.531351753133371,56.8150452259425,1
25,98,27,0.106946591161826,0.532628171690809,0.106946591161826,0.532628171690809,55.9944448062056,1
25,99,26,0.106234645188943,0.533960174427462,0.106234645188943,0.533960174427462,55.1363081379101,1
25,100,25,0.10553148729439,0.535275735264266,0.10553148729439,0.535275735264266,54.239961190081,1
25,101,24,0.104836955759599,0.536575156765716,0.104836955759599,0.536575156765716,53.3050083990723,1
25,102,23,0.104150892809745,0.537858734117832,0.104150892809745,0.537858734117832,52.3309392641644,1
25,103,22,0.103473144494261,0.539126755351708,0.103473144494261,0.539126755351708,51.3170540032996,1
25,104,21,0.102803560571662,0.540379501558994,0.102803560571662,0.540379501558994,50.2624078597533,1
25,105,20,0.102141994398516,0.541617247099628,0.102141994398516,0.541617247099628,49.1657712067724,1
25,106,19,0.101488302822373,0.542840259802159,0.101488302822373,0.542840259802159,48.0256014608948,1
25,107,18,0.100842346078496,0.544048801156947,0.100842346078496,0.544048801156947,46.8400220710839,1
25,108,17,0.100203987690241,0.545243126502561,0.100203987690241,0.545243126502561,45.6068045955993,1
25,109,16,0.0995730943729243,0.546423485205624,0.0995730943729243,0.546423485205624,44.3233506762488,1
25,110,15,0.0989495359410485,0.547590120834392,0.0989495359410485,0.547590120834392,42.9866713800745,1
25,111,14,0.0983331852187438,0.54874327132631,0.0983331852187438,0.54874327132631,41.5933626040073,1
25,112,13,0.0977239179532969,0.549883169149796,0.0977239179532969,0.549883169149796,40.139574127554,1
25,113,12,0.0971216127316439,0.551010041460478,0.0971216127316439,0.551010041460478,38.6209724119664,1
25,114,11,0.096526150899711,0.552124110252098,0.096526150899711,0.552124110252098,37.0326954484598,1
25,115,10,0.095937416484487,0.553225592502311,0.095937416484487,0.553225592502311,35.3692964958243,1
25,116,9,0.0953552961187244,0.554314700313565,0.0953552961187244,0.554314700313565,33.6246785313886,1
25,117,8,0.0947796789681622,0.555391641049264,0.0947796789681622,0.555391641049264,31.7920179244409,1
25,118,7,0.0942104566611755,0.556456617465383,0.0942104566611755,0.556456617465383,29.8636667294971,1
25,119,6,0.0936475232207565,0.557509827837732,0.0936475232207565,0.557509827837732,27.831045193158,1
25,120,5,0.093090774998737,0.55855146608502,0.093090774998737,0.55855146608502,25.6845068840047,1
25,121,4,0.0925401106121684,0.559581721887883,0.0925401106121684,0.559581721887883,23.4131807234319,1
25,122,3,0.0919954308817748,0.560600780804035,0.0919954308817748,0.560600780804035,21.0047802958648,1
25,123,2,0.0914566387724027,0.561608824379681,0.0914566387724027,0.561608824379681,18.4453782902868,1
25,124,1,0.0909236393353911,0.56260603025734,0.0909236393353911,0.56260603025734,15.7191277499203,1
25,125,0,0.0903963396527905,0.563592572280209,0.0903963396527905,0.563592572280209,12.8079266749261,1
26,0,124,0.29120144098632,0.197667939288109,0.29120144098632,0.197667939288109,-219.662588256086,1
26,1,123,0.286478340048342,0.206350187522975,0.289649019004211,0.195714747371925,-182.042254801925,1
26,2,122,0.281902184180095,0.214762313736514,0.288026013486863,0.193672750226212,-151.178130855158,1
26,3,121,0.277466220794454,0.222916730883355,0.286327498651966,0.191535750439251,-125.199617599903,1
26,4,120,0.273164104799166,0.230825102839994,0.284548079463455,0.189296960204021,-102.899399510335,1
26,5,119,0.268989868315095,0.238498400070278,0.282681834388991,0.186948929298074,-83.4632625789257,1
26,6,118,0.264937893055283,0.245946950399646,0.280722249568537,0.184483462257218,-66.3175585855513,1
26,7,117,0.261002885095987,0.253180485392318,0.27866214285196,0.181891522802825,-51.0428762701432,1
26,8,116,0.25717985180146,0.26020818276934,0.276493575838857,0.179163123174044,-37.323298423862,1
26,9,115,0.253464080690993,0.267038705256295,0.274207751650017,0.176287195508167,-24.9151319597048,1
26,10,114,0.249851120060112,0.273680236206412,0.27179489565522,0.173251441777373,-13.6267561676168,1
26,11,113,0.246336761188386,0.280140512307093,0.269244115747489,0.170042157991673,-3.305129721964,1
26,12,112,0.242917021984335,0.286426853644694,0.266543237951305,0.166644027368102,6.17352949935959,1
26,13,111,0.239588131933805,0.292546191373194,0.26367861213074,0.163039875880875,14.9103412218135,1
26,14,110,0.23634651823221,0.298505093206624,0.260634881254437,0.159210381960311,22.9885162951909,1
26,15,109,0.233188792993412,0.30430978693237,0.257394705985229,0.155133729983094,30.4768194275655,1
26,16,108,0.23011174143896,0.30996618212232,0.253938434166035,0.150785194433362,37.4320961073837,1
26,17,107,0.227112310981139,0.315479890200972,0.250243701895742,0.146136637993187,43.901092889721,1
26,18,106,0.224187601121897,0.320856243013743,0.246284949085358,0.141155902035744,49.9217121565635,1
