Index,Target_x,Target_y,Target_Y_lm,Target_u1976,Target_v1976,Exact_Ra,S14_Ra,BoundaryMix_Ra,RaDiff_ExactMinusS14,RaDiff_ExactMinusBoundaryMix,RaDiff_S14MinusBoundaryMix,AbsRaDiff_S14MinusBoundaryMix,BetterApproxMethod,Exact_SingleWhiteRatio,S14_LocalFitPredictedWhiteRatio,S14_SingleWhiteRatio,BoundaryMix_SingleWhiteRatio,S14_LocalFitFallbackUsed,S14_LocalFitConditionValue
34,0.294438747904521,0.188819995548972,4,0.251820493325109,0.36335120878677,18.5843496131783,18.51069217487,18.5843496131783,0.0736574383083273,0,-0.0736574383083273,0.0736574383083273,BoundaryMix,0.725779949055865,0.724879070302481,0.72487907030248,0.725779949055865,0,1.73117085464608e-05
35,0.272090815594673,0.246898664924964,4,0.200856824785904,0.410085081290688,86.400577319489,85.6161029278786,86.400577319489,0.784474391610416,0,-0.784474391610416,0.784474391610416,BoundaryMix,0.935774085110648,0.918376935900889,0.918376935900889,0.935774085110648,0,9.80244515627443e-06
36,0.406364710738469,0.214793503049852,4,0.341139473268031,0.405713676039909,14.4964674143954,14.3971386392826,14.4964674143954,0.0993287751128431,0,-0.0993287751128431,0.0993287751128431,BoundaryMix,0.438745684367313,0.437745575020634,0.437745575020634,0.438745684367313,0,1.84667117951342e-05
37,0.228063203875034,0.175469308781453,4,0.196204274886117,0.339654151988804,80.6156193289462,80.6070439627777,80.1531903688824,0.00857536616844357,0.462428960063761,0.453853593895317,0.453853593895317,S14,0.78886737852711,0.782758727777211,0.782758727777211,0.835223650921634,0,2.06287607946925e-05
38,0.290643434255217,0.350941031111648,4,0.17535034264663,0.476390144428113,91.7989872610501,91.7977993280638,88.2488954275159,0.00118793298632625,3.55009183353417,3.54890390054784,3.54890390054784,S14,0.684804619166639,0.683812654229073,0.683812654229073,0.768784977725531,0,3.42756404020498e-05
39,0.289364387120142,0.179670368476666,4,0.252868195602343,0.353271096167541,16.3001061763843,16.2394424616718,16.3001061763843,0.0606637147124829,0,-0.0606637147124829,0.0606637147124829,BoundaryMix,0.706914415914298,0.706181597166789,0.706181597166789,0.706914415914298,0,1.33447308346062e-05
40,0.231844409071318,0.173385410362761,4,0.200864299386298,0.337987933418827,78.4085283925775,78.2703770448508,78.2091091099632,0.138151347726605,0.199419282614215,0.06126793488761,0.06126793488761,S14,0.855055170725451,0.830039285027607,0.830039285027607,0.885086943797475,0,1.75001735371463e-05
41,0.22980356878635,0.129546455620945,4,0.224475073223328,0.284720938391225,35.0090930857572,34.9395941124583,35.0090930857572,0.0694989732988915,0,-0.0694989732988915,0.0694989732988915,BoundaryMix,0.735471724656482,0.733952760877113,0.733952760877112,0.735471724656482,0,1.40663606708173e-05
42,0.520976175779343,0.316105140022152,4,0.362335702014105,0.494660623799015,47.6109158213694,45.9904290824084,47.6109158213694,1.62048673896098,0,-1.62048673896098,1.62048673896098,BoundaryMix,0.514389312029136,0.497633455288881,0.497633455288881,0.514389312029136,0,1.59728665678688e-05
43,0.165555677863717,0.551550448873701,4,0.0713026257957004,0.53447722533381,24.1361575799332,24.1361575799332,20.0912123643543,0,4.04494521557889,4.04494521557889,4.04494521557889,S14,0,-1.35092708135907e-17,0,0.0851944025604479,0,3.86586553234734e-05
